,Outcome,Sex_Intact Female,Sex_Intact Male,Sex_Neutered Male,Sex_Spayed Female,Sex_Unknown,AnimalType_Cat,AnimalType_Dog,HasName,Age_in_Months,Adopted_Month,Adopted_Time,Colors,Breeds
10935,Transfer,0,0,0,0,1,1,0,0,0.25,5,1,2292,22298
10936,Transfer,1,0,0,0,0,0,1,0,7.0,10,16,13924,22298
10937,Adoption,0,0,0,1,0,1,0,1,7.0,7,3,517,22298
10938,Adoption,0,0,0,1,0,0,1,1,3.0,4,16,13924,22298
10939,Adoption,0,0,0,1,0,1,0,1,156.0,6,12,2772,22298
10940,Adoption,0,0,0,1,0,0,1,1,9.0,5,15,2292,3040
10941,Transfer,0,1,0,0,0,1,0,0,0.5,4,13,2292,22298
10942,Euthanasia,1,0,0,0,0,1,0,0,120.0,12,9,13924,22298
10943,Died,1,0,0,0,0,1,0,0,120.0,11,18,13924,22298
10944,Adoption,0,0,1,0,0,0,1,1,24.0,3,17,13924,22298
10945,Return_to_owner,0,0,1,0,0,0,1,1,156.0,1,10,2292,22298
10946,Adoption,0,0,1,0,0,1,0,1,2.0,8,18,13924,22298
10947,Return_to_owner,0,0,0,1,0,0,1,1,60.0,4,18,2292,22298
10948,Adoption,0,0,1,0,0,0,1,1,10.0,6,18,13924,22298
10949,Return_to_owner,0,0,1,0,0,0,1,1,156.0,2,11,13924,22298
10950,Adoption,0,0,1,0,0,1,0,1,3.0,12,15,13924,22298
10951,Return_to_owner,0,0,1,0,0,0,1,1,12.0,12,10,13924,22298
10952,Transfer,0,0,0,1,0,0,1,1,108.0,3,1,13924,1391
10953,Return_to_owner,0,0,1,0,0,0,1,1,12.0,10,13,13924,22298
10954,Return_to_owner,0,1,0,0,0,0,1,0,0.0,3,13,13924,22298
10955,Adoption,0,0,1,0,0,1,0,1,3.0,11,19,3212,22298
10956,Adoption,0,0,1,0,0,1,0,1,7.0,9,15,3212,1391
10957,Adoption,0,0,0,1,0,0,1,1,60.0,3,16,932,1391
10958,Return_to_owner,0,0,0,1,0,0,1,1,36.0,12,11,13924,3040
10959,Adoption,0,0,0,1,0,0,1,1,2.0,7,10,2772,22298
10960,Return_to_owner,0,0,0,1,0,0,1,1,36.0,5,18,13924,22298
10961,Return_to_owner,0,0,0,1,0,0,1,1,9.0,12,18,13924,22298
10962,Adoption,0,0,1,0,0,1,0,1,132.0,10,12,13924,22298
10963,Transfer,1,0,0,0,0,1,0,1,12.0,5,12,13924,22298
10964,Return_to_owner,0,0,1,0,0,0,1,1,24.0,5,4,2292,22298
10965,Transfer,0,1,0,0,0,1,0,0,1.0,7,11,13924,22298
10966,Transfer,0,0,1,0,0,0,1,0,120.0,4,2,639,22298
10967,Transfer,0,0,0,0,1,1,0,0,0.0,9,16,517,22298
10968,Transfer,0,0,0,1,0,1,0,1,3.0,12,16,2292,22298
10969,Transfer,0,0,0,1,0,0,1,1,60.0,12,17,13924,22298
10970,Adoption,0,0,1,0,0,1,0,0,1.0,9,18,13924,22298
10971,Transfer,1,0,0,0,0,0,1,0,36.0,9,7,13924,22298
10972,Return_to_owner,0,0,1,0,0,0,1,1,12.0,9,17,13924,22298
10973,Transfer,0,0,1,0,0,0,1,1,24.0,12,11,628,22298
10974,Transfer,0,0,0,1,0,1,0,1,12.0,12,15,2292,22298
10975,Return_to_owner,0,0,0,1,0,0,1,1,36.0,10,16,2772,22298
10976,Euthanasia,0,1,0,0,0,0,1,1,48.0,11,11,13924,22298
10977,Adoption,0,0,0,1,0,0,1,1,48.0,9,6,13924,22298
10978,Adoption,0,0,0,1,0,0,1,0,2.0,3,16,13924,22298
10979,Adoption,0,0,1,0,0,0,1,1,12.0,1,17,13924,22298
10980,Adoption,0,0,1,0,0,1,0,1,2.0,10,17,2292,22298
10981,Return_to_owner,0,1,0,0,0,0,1,1,11.0,1,16,13924,22298
10982,Adoption,0,0,1,0,0,1,0,1,96.0,11,6,3212,22298
10983,Transfer,0,0,1,0,0,0,1,1,36.0,2,11,13924,22298
10984,Adoption,0,0,1,0,0,1,0,1,12.0,6,17,532,22298
10985,Return_to_owner,0,0,1,0,0,0,1,1,120.0,11,4,628,22298
10986,Transfer,0,0,1,0,0,0,1,1,5.0,2,16,2772,3040
10987,Adoption,0,0,1,0,0,0,1,0,12.0,7,17,13924,3040
10988,Adoption,0,0,0,1,0,0,1,1,36.0,12,18,13924,22298
10989,Adoption,0,0,1,0,0,0,1,1,2.0,11,16,13924,22298
10990,Adoption,0,0,1,0,0,0,1,0,12.0,2,17,2772,22298
10991,Return_to_owner,0,0,1,0,0,0,1,1,12.0,10,17,13924,22298
10992,Transfer,0,0,1,0,0,0,1,1,24.0,12,17,13924,22298
10993,Transfer,0,0,0,1,0,0,1,1,24.0,2,15,13924,3040
10994,Adoption,0,0,1,0,0,0,1,1,12.0,12,18,13924,22298
10995,Adoption,0,0,1,0,0,1,0,1,2.0,9,17,2292,22298
10996,Adoption,0,0,1,0,0,0,1,1,48.0,9,15,13924,1391
10997,Return_to_owner,0,0,1,0,0,1,0,1,24.0,12,15,3212,22298
10998,Return_to_owner,0,0,1,0,0,0,1,1,96.0,8,16,932,1391
10999,Adoption,0,0,1,0,0,0,1,1,12.0,12,18,2772,1391
11000,Adoption,0,0,0,1,0,0,1,1,9.0,1,6,13924,22298
11001,Transfer,1,0,0,0,0,1,0,0,12.0,3,9,3212,22298
11002,Transfer,1,0,0,0,0,1,0,1,24.0,11,13,2772,22298
11003,Transfer,0,0,0,1,0,1,0,1,36.0,7,14,13924,22298
11004,Adoption,0,0,0,1,0,1,0,1,3.0,6,18,13924,22298
11005,Transfer,0,0,1,0,0,0,1,1,12.0,1,14,13924,3040
11006,Adoption,0,0,1,0,0,1,0,1,8.0,11,11,532,22298
11007,Transfer,0,1,0,0,0,0,1,1,24.0,12,16,13924,22298
11008,Transfer,0,0,1,0,0,1,0,1,2.0,6,16,2292,22298
11009,Transfer,0,0,0,1,0,1,0,1,60.0,9,11,13924,22298
11010,Adoption,0,0,0,1,0,1,0,1,2.0,12,8,13924,22298
11011,Euthanasia,0,1,0,0,0,1,0,0,1.0,10,9,13924,22298
11012,Adoption,0,1,0,0,0,1,0,1,1.0,6,17,3212,22298
11013,Adoption,0,0,1,0,0,1,0,1,5.0,1,9,13924,22298
11014,Transfer,0,0,0,0,1,1,0,1,1.0,6,14,13924,22298
11015,Adoption,0,0,1,0,0,1,0,1,2.0,6,13,13924,22298
11016,Return_to_owner,0,0,1,0,0,0,1,1,108.0,5,16,13924,22298
11017,Adoption,0,0,0,1,0,1,0,1,12.0,10,19,3212,22298
11018,Return_to_owner,0,0,1,0,0,0,1,1,36.0,4,13,13924,22298
11019,Adoption,0,0,1,0,0,0,1,1,192.0,11,9,13924,22298
11020,Adoption,0,0,1,0,0,1,0,0,3.0,10,6,3212,22298
11021,Adoption,0,0,1,0,0,0,1,1,12.0,2,13,2772,22298
11022,Adoption,0,0,1,0,0,0,1,1,2.0,6,16,2772,3040
11023,Transfer,0,0,0,0,1,1,0,0,0.25,6,12,532,1391
11024,Transfer,1,0,0,0,0,1,0,1,24.0,6,15,532,22298
11025,Transfer,1,0,0,0,0,1,0,0,1.0,6,11,13924,22298
11026,Transfer,1,0,0,0,0,1,0,1,24.0,6,10,13924,22298
11027,Adoption,0,0,0,1,0,0,1,1,84.0,12,16,932,22298
11028,Transfer,0,1,0,0,0,0,1,0,6.0,11,16,13924,22298
11029,Euthanasia,1,0,0,0,0,1,0,0,24.0,4,17,13924,22298
11030,Transfer,0,1,0,0,0,1,0,0,4.0,8,17,2292,22298
11031,Transfer,0,0,1,0,0,1,0,1,108.0,1,5,2292,22298
11032,Adoption,1,0,0,0,0,1,0,1,1.0,8,17,2292,22298
11033,Transfer,1,0,0,0,0,1,0,0,12.0,10,9,13924,22298
11034,Transfer,1,0,0,0,0,1,0,0,7.0,1,10,530,22298
11035,Transfer,0,0,1,0,0,1,0,0,3.0,10,12,3212,22298
11036,Return_to_owner,0,0,0,1,0,0,1,1,72.0,3,17,13924,22298
11037,Return_to_owner,1,0,0,0,0,0,1,1,12.0,8,11,628,22298
11038,Transfer,0,1,0,0,0,0,1,1,12.0,9,4,2772,22298
11039,Adoption,0,0,1,0,0,1,0,1,2.0,7,12,2292,22298
11040,Adoption,0,0,1,0,0,1,0,1,2.0,6,14,2292,22298
11041,Return_to_owner,0,0,1,0,0,0,1,1,24.0,11,4,13924,22298
11042,Adoption,0,0,0,1,0,1,0,1,168.0,9,14,932,22298
11043,Adoption,0,0,1,0,0,0,1,1,24.0,5,17,13924,22298
11044,Return_to_owner,0,0,0,1,0,0,1,1,108.0,3,11,13924,22298
11045,Return_to_owner,0,1,0,0,0,0,1,1,12.0,10,17,932,22298
11046,Transfer,0,0,1,0,0,0,1,0,12.0,7,9,13924,22298
11047,Adoption,0,0,1,0,0,0,1,1,3.0,12,17,2772,22298
11048,Return_to_owner,0,0,0,1,0,0,1,1,60.0,3,13,2292,22298
11049,Return_to_owner,0,0,0,1,0,0,1,1,48.0,2,18,2772,22298
11050,Transfer,1,0,0,0,0,1,0,0,0.5,4,18,530,22298
11051,Return_to_owner,1,0,0,0,0,0,1,0,0.5,12,9,13924,22298
11052,Adoption,0,0,0,1,0,1,0,1,24.0,11,17,13924,22298
11053,Transfer,1,0,0,0,0,0,1,0,1.0,9,16,628,3040
11054,Adoption,0,0,1,0,0,0,1,1,12.0,1,16,2772,22298
11055,Adoption,0,0,1,0,0,0,1,1,5.0,11,18,13924,22298
11056,Adoption,0,0,1,0,0,0,1,1,24.0,1,16,13924,22298
11057,Transfer,0,0,1,0,0,0,1,1,48.0,4,13,13924,1391
11058,Transfer,1,0,0,0,0,1,0,1,24.0,4,17,13924,22298
11059,Adoption,0,0,1,0,0,1,0,1,12.0,2,17,3212,22298
11060,Return_to_owner,0,0,0,1,0,0,1,1,108.0,5,14,2772,1391
11061,Adoption,0,0,1,0,0,1,0,1,24.0,8,13,2292,22298
11062,Return_to_owner,0,0,0,1,0,0,1,1,36.0,3,16,628,22298
11063,Adoption,0,0,1,0,0,0,1,0,48.0,9,5,2772,1391
11064,Adoption,0,0,1,0,0,1,0,0,2.0,6,17,932,22298
11065,Adoption,0,0,1,0,0,1,0,0,10.0,1,18,13924,22298
11066,Return_to_owner,0,0,0,1,0,1,0,0,12.0,4,14,2772,22298
11067,Transfer,0,0,0,0,1,1,0,0,0.0,4,7,517,22298
11068,Transfer,1,0,0,0,0,0,1,1,48.0,6,11,13924,1391
11069,Return_to_owner,0,0,1,0,0,1,0,0,3.0,11,17,2772,22298
11070,Adoption,0,0,1,0,0,0,1,1,7.0,5,7,13924,1391
11071,Euthanasia,0,1,0,0,0,1,0,0,24.0,10,2,13924,22298
11072,Adoption,0,0,0,1,0,1,0,1,6.0,2,15,13924,22298
11073,Return_to_owner,0,0,0,1,0,0,1,1,12.0,9,17,13924,3040
11074,Adoption,0,0,0,1,0,0,1,1,36.0,1,2,2772,22298
11075,Adoption,0,0,1,0,0,0,1,1,12.0,8,18,13924,22298
11076,Adoption,0,0,1,0,0,0,1,1,12.0,10,17,13924,22298
11077,Return_to_owner,0,0,1,0,0,1,0,1,12.0,9,16,3212,22298
11078,Transfer,0,1,0,0,0,1,0,0,0.75,7,11,3212,22298
11079,Adoption,0,0,1,0,0,1,0,0,2.0,5,17,3212,22298
11080,Return_to_owner,0,1,0,0,0,0,1,1,6.0,11,8,13924,1391
11081,Euthanasia,0,0,0,1,0,0,1,1,108.0,7,11,13924,3040
11082,Adoption,0,0,1,0,0,0,1,0,6.0,10,17,628,22298
11083,Euthanasia,0,0,0,1,0,0,1,1,120.0,1,13,13924,22298
11084,Adoption,0,0,1,0,0,0,1,1,3.0,4,14,628,22298
11085,Adoption,0,0,0,1,0,0,1,1,3.0,5,9,2772,3040
11086,Adoption,0,0,0,1,0,0,1,1,24.0,7,16,13924,22298
11087,Transfer,0,0,1,0,0,1,0,1,108.0,12,13,13924,22298
11088,Adoption,0,0,1,0,0,1,0,1,3.0,8,14,13924,22298
11089,Adoption,0,0,0,1,0,1,0,1,2.0,6,12,530,22298
11090,Adoption,0,0,1,0,0,0,1,1,5.0,12,7,2292,22298
11091,Return_to_owner,0,0,0,1,0,0,1,1,108.0,5,12,639,22298
11092,Adoption,0,0,0,1,0,0,1,1,60.0,1,12,13924,22298
11093,Return_to_owner,0,0,0,1,0,0,1,1,120.0,1,4,2772,1391
11094,Adoption,0,0,1,0,0,0,1,1,144.0,6,12,13924,22298
11095,Adoption,0,0,0,1,0,1,0,1,2.0,7,20,13924,22298
11096,Adoption,0,0,0,1,0,0,1,1,72.0,1,11,13924,22298
11097,Transfer,0,0,0,1,0,0,1,1,96.0,1,13,2772,22298
11098,Adoption,0,1,0,0,0,1,0,1,2.0,5,17,13924,22298
11099,Return_to_owner,0,0,1,0,0,1,0,1,84.0,9,13,3212,22298
11100,Transfer,0,1,0,0,0,0,1,0,24.0,5,15,2772,22298
11101,Adoption,0,0,1,0,0,0,1,1,60.0,2,13,13924,22298
11102,Adoption,0,0,1,0,0,1,0,1,24.0,9,7,13924,22298
11103,Adoption,0,0,1,0,0,0,1,1,10.0,7,11,2292,22298
11104,Transfer,0,1,0,0,0,0,1,0,2.0,6,9,2292,22298
11105,Adoption,0,0,0,1,0,0,1,1,1.0,12,14,13924,22298
11106,Adoption,0,0,0,1,0,1,0,1,2.0,11,19,13924,22298
11107,Adoption,0,0,0,1,0,0,1,1,60.0,7,16,13924,22298
11108,Adoption,0,0,0,1,0,1,0,1,24.0,11,12,3212,22298
11109,Return_to_owner,0,0,1,0,0,0,1,1,84.0,3,17,932,22298
11110,Transfer,1,0,0,0,0,0,1,1,2.0,8,12,13924,22298
11111,Adoption,0,0,1,0,0,0,1,0,12.0,12,4,13924,3040
11112,Transfer,0,0,0,1,0,0,1,0,10.0,1,3,2292,22298
11113,Adoption,0,0,0,1,0,1,0,1,3.0,7,18,3212,22298
11114,Transfer,0,1,0,0,0,1,0,0,0.5,9,15,3212,22298
11115,Adoption,0,0,1,0,0,0,1,1,12.0,9,5,13924,22298
11116,Adoption,0,0,1,0,0,0,1,1,12.0,7,17,639,22298
11117,Euthanasia,1,0,0,0,0,1,0,0,5.0,2,12,3212,22298
11118,Adoption,0,0,0,1,0,1,0,1,2.0,7,6,517,22298
11119,Adoption,1,0,0,0,0,1,0,1,2.0,7,10,13924,22298
11120,Transfer,1,0,0,0,0,0,1,0,5.0,1,18,932,22298
11121,Transfer,1,0,0,0,0,0,1,0,144.0,9,14,2772,22298
11122,Return_to_owner,0,0,1,0,0,0,1,1,12.0,8,18,13924,22298
11123,Adoption,0,0,1,0,0,1,0,1,2.0,8,17,13924,22298
11124,Adoption,0,0,0,1,0,0,1,1,3.0,10,13,13924,3040
11125,Adoption,0,0,1,0,0,0,1,1,7.0,5,17,13924,3040
11126,Euthanasia,0,0,1,0,0,0,1,1,60.0,11,15,2772,22298
11127,Adoption,0,0,0,1,0,0,1,1,24.0,5,18,2292,22298
11128,Euthanasia,1,0,0,0,0,1,0,0,96.0,12,16,13924,22298
11129,Adoption,0,0,1,0,0,1,0,1,36.0,6,11,2772,22298
11130,Adoption,0,0,1,0,0,0,1,1,24.0,4,13,2772,22298
11131,Return_to_owner,0,0,1,0,0,0,1,1,96.0,1,12,13924,22298
11132,Transfer,0,0,1,0,0,0,1,1,36.0,10,14,13924,3040
11133,Return_to_owner,0,0,1,0,0,0,1,1,84.0,3,16,13924,22298
11134,Euthanasia,0,0,1,0,0,0,1,1,24.0,3,15,13924,22298
11135,Transfer,1,0,0,0,0,1,0,0,0.25,7,11,2292,22298
11136,Adoption,0,0,0,1,0,0,1,1,12.0,9,14,13924,22298
11137,Return_to_owner,0,0,1,0,0,0,1,1,120.0,6,7,2292,22298
11138,Transfer,0,0,1,0,0,1,0,1,132.0,10,14,13924,22298
11139,Adoption,0,0,0,1,0,1,0,1,36.0,10,16,13924,22298
11140,Transfer,0,0,0,0,1,1,0,0,4.0,8,9,2292,22298
11141,Adoption,0,0,1,0,0,0,1,1,48.0,2,17,13924,22298
11142,Return_to_owner,0,0,1,0,0,0,1,1,4.0,1,18,2772,22298
11143,Adoption,0,0,0,1,0,0,1,1,8.0,12,17,13924,22298
11144,Return_to_owner,0,0,1,0,0,1,0,1,10.0,5,5,3212,22298
11145,Adoption,0,0,1,0,0,0,1,1,8.0,11,17,2772,22298
11146,Transfer,0,1,0,0,0,0,1,0,120.0,11,17,2772,1391
11147,Transfer,0,0,1,0,0,1,0,1,2.0,11,8,2292,22298
11148,Transfer,0,0,0,0,1,1,0,0,3.0,2,9,2292,22298
11149,Adoption,0,0,0,1,0,0,1,1,36.0,1,6,13924,3040
11150,Transfer,0,0,0,1,0,0,1,1,60.0,11,15,639,22298
11151,Adoption,0,0,0,1,0,0,1,1,3.0,11,16,13924,22298
11152,Transfer,0,0,0,1,0,0,1,1,84.0,11,16,13924,22298
11153,Adoption,0,0,1,0,0,1,0,1,2.0,7,12,13924,22298
11154,Transfer,0,1,0,0,0,1,0,0,0.75,8,6,3212,22298
11155,Return_to_owner,0,1,0,0,0,0,1,1,36.0,4,16,13924,1391
11156,Return_to_owner,0,0,1,0,0,0,1,1,60.0,10,14,2772,22298
11157,Transfer,0,0,0,0,1,1,0,0,2.0,10,9,3212,22298
11158,Adoption,0,0,0,1,0,0,1,1,36.0,2,17,13924,22298
11159,Transfer,0,0,1,0,0,0,1,1,11.0,3,18,2292,3040
11160,Transfer,1,0,0,0,0,1,0,1,1.25,5,18,13924,22298
11161,Transfer,0,1,0,0,0,0,1,1,6.0,11,16,13924,1391
11162,Adoption,0,0,1,0,0,0,1,1,48.0,12,11,639,22298
11163,Return_to_owner,0,0,1,0,0,0,1,1,24.0,9,17,13924,22298
11164,Transfer,0,1,0,0,0,0,1,0,1.0,7,11,2292,22298
11165,Return_to_owner,1,0,0,0,0,0,1,1,60.0,6,8,13924,22298
11166,Euthanasia,0,1,0,0,0,0,1,1,24.0,11,16,13924,3040
11167,Adoption,0,0,0,1,0,1,0,0,3.0,8,10,3212,22298
11168,Return_to_owner,0,0,1,0,0,0,1,1,36.0,3,18,13924,22298
11169,Transfer,0,0,0,1,0,1,0,1,12.0,10,14,2772,22298
11170,Transfer,0,1,0,0,0,1,0,0,0.0,4,11,3212,22298
11171,Adoption,0,0,0,1,0,1,0,1,60.0,10,13,3212,22298
11172,Adoption,0,0,0,1,0,1,0,1,3.0,12,8,532,22298
11173,Euthanasia,1,0,0,0,0,1,0,0,156.0,6,13,530,22298
11174,Transfer,0,1,0,0,0,1,0,0,3.0,11,19,3212,22298
11175,Adoption,0,0,0,1,0,0,1,0,1.0,8,16,13924,3040
11176,Adoption,0,0,1,0,0,0,1,1,6.0,8,18,13924,22298
11177,Adoption,0,0,0,1,0,1,0,1,60.0,9,13,3212,22298
11178,Transfer,0,0,1,0,0,0,1,1,12.0,11,12,2292,3040
11179,Euthanasia,0,0,1,0,0,0,1,1,36.0,1,8,13924,22298
11180,Transfer,0,1,0,0,0,1,0,0,0.5,7,12,13924,22298
11181,Return_to_owner,1,0,0,0,0,0,1,1,3.0,9,15,13924,22298
11182,Transfer,0,1,0,0,0,1,0,0,0.75,9,14,2772,22298
11183,Adoption,0,0,0,1,0,0,1,1,5.0,8,19,13924,1391
11184,Transfer,1,0,0,0,0,1,0,1,2.0,7,12,2772,22298
11185,Transfer,1,0,0,0,0,1,0,0,0.75,7,7,3212,22298
11186,Adoption,0,0,1,0,0,0,1,1,8.0,7,18,13924,22298
11187,Transfer,0,1,0,0,0,0,1,1,10.0,11,14,639,3040
11188,Adoption,0,0,1,0,0,0,1,1,12.0,3,17,2772,1391
11189,Return_to_owner,0,0,1,0,0,0,1,1,60.0,4,8,13924,22298
11190,Adoption,0,0,1,0,0,1,0,1,4.0,7,12,13924,22298
11191,Adoption,0,0,1,0,0,0,1,1,12.0,12,11,13924,3040
11192,Adoption,0,0,0,1,0,0,1,1,12.0,12,16,13924,22298
11193,Return_to_owner,0,0,0,1,0,0,1,1,96.0,3,16,628,22298
11194,Transfer,0,1,0,0,0,1,0,0,0.0,8,6,13924,22298
11195,Transfer,0,1,0,0,0,1,0,0,0.5,8,14,13924,22298
11196,Transfer,0,1,0,0,0,1,0,0,12.0,5,9,13924,22298
11197,Adoption,0,0,0,1,0,0,1,1,5.0,12,18,13924,22298
11198,Transfer,1,0,0,0,0,1,0,1,12.0,7,16,517,22298
11199,Adoption,0,0,1,0,0,0,1,0,6.0,11,11,13924,22298
11200,Return_to_owner,0,0,1,0,0,0,1,1,24.0,5,6,2772,22298
11201,Transfer,0,1,0,0,0,1,0,0,9.0,10,9,3212,22298
11202,Return_to_owner,0,0,1,0,0,0,1,1,12.0,9,11,13924,22298
11203,Adoption,0,0,0,1,0,1,0,1,12.0,12,11,3212,22298
11204,Adoption,0,0,1,0,0,0,1,1,60.0,2,17,13924,22298
11205,Transfer,0,0,0,0,1,1,0,0,0.0,4,15,517,22298
11206,Adoption,0,0,0,1,0,0,1,1,2.0,6,2,639,22298
11207,Adoption,0,0,1,0,0,0,1,1,12.0,3,15,13924,22298
11208,Transfer,1,0,0,0,0,0,1,1,24.0,9,12,13924,3040
11209,Adoption,0,0,1,0,0,1,0,1,156.0,9,18,13924,22298
11210,Return_to_owner,0,0,1,0,0,0,1,1,60.0,1,12,13924,22298
11211,Transfer,0,0,1,0,0,0,1,0,36.0,6,14,628,22298
11212,Transfer,1,0,0,0,0,0,1,0,2.0,7,16,13924,22298
11213,Transfer,0,0,1,0,0,0,1,1,11.0,11,11,13924,22298
11214,Adoption,0,0,0,1,0,0,1,1,12.0,9,13,2772,3040
11215,Transfer,1,0,0,0,0,1,0,0,2.0,3,9,530,22298
11216,Euthanasia,0,1,0,0,0,1,0,0,6.0,1,19,3212,22298
11217,Transfer,0,0,1,0,0,0,1,1,12.0,8,17,13924,22298
11218,Transfer,0,0,1,0,0,0,1,1,48.0,2,11,2772,22298
11219,Adoption,0,0,1,0,0,0,1,1,12.0,11,17,639,3040
11220,Transfer,1,0,0,0,0,0,1,1,36.0,9,1,13924,22298
11221,Euthanasia,1,0,0,0,0,0,1,1,24.0,11,14,932,22298
11222,Transfer,0,0,0,1,0,1,0,1,2.0,8,14,2772,22298
11223,Adoption,0,0,1,0,0,0,1,1,12.0,11,11,2292,22298
11224,Return_to_owner,0,0,0,1,0,0,1,1,48.0,10,18,2772,22298
11225,Adoption,0,0,1,0,0,0,1,1,60.0,9,11,13924,22298
11226,Return_to_owner,0,1,0,0,0,0,1,1,24.0,4,17,13924,22298
11227,Transfer,0,1,0,0,0,0,1,1,24.0,12,13,13924,22298
11228,Return_to_owner,0,0,0,1,0,0,1,1,12.0,3,9,13924,3040
11229,Return_to_owner,0,0,0,1,0,0,1,1,24.0,12,11,13924,1391
11230,Adoption,0,0,1,0,0,0,1,1,6.0,7,10,639,22298
11231,Transfer,1,0,0,0,0,1,0,0,1.0,6,14,530,22298
11232,Adoption,0,0,1,0,0,0,1,1,24.0,1,13,13924,22298
11233,Transfer,0,1,0,0,0,0,1,0,1.0,4,13,13924,22298
11234,Transfer,0,0,0,1,0,0,1,1,12.0,1,12,628,22298
11235,Transfer,0,0,0,1,0,0,1,1,72.0,2,5,13924,22298
11236,Adoption,0,0,0,1,0,1,0,1,4.0,1,9,2292,22298
11237,Adoption,0,0,0,1,0,0,1,1,2.0,7,17,13924,22298
11238,Transfer,0,0,1,0,0,0,1,0,48.0,1,16,13924,22298
11239,Adoption,0,0,1,0,0,0,1,1,12.0,3,17,13924,3040
11240,Return_to_owner,0,0,1,0,0,0,1,1,96.0,12,14,2772,22298
11241,Adoption,0,0,1,0,0,0,1,0,24.0,6,18,932,22298
11242,Adoption,1,0,0,0,0,1,0,1,2.0,6,11,2772,22298
11243,Euthanasia,0,0,0,1,0,0,1,1,36.0,10,18,13924,3040
11244,Adoption,0,0,0,1,0,1,0,1,3.0,8,4,13924,22298
11245,Transfer,0,0,0,1,0,1,0,1,72.0,2,8,2772,22298
11246,Adoption,0,0,1,0,0,0,1,1,12.0,12,13,13924,1391
11247,Euthanasia,1,0,0,0,0,0,1,1,4.0,10,17,13924,22298
11248,Transfer,0,1,0,0,0,1,0,0,0.25,9,15,13924,22298
11249,Adoption,0,0,1,0,0,0,1,1,120.0,1,7,2772,22298
11250,Transfer,0,1,0,0,0,1,0,0,10.0,2,9,13924,22298
11251,Adoption,0,0,0,1,0,1,0,1,12.0,12,17,2292,22298
11252,Died,0,1,0,0,0,1,0,1,1.0,11,24,13924,22298
11253,Transfer,0,1,0,0,0,0,1,1,12.0,12,16,2772,22298
11254,Return_to_owner,0,0,0,1,0,0,1,1,36.0,7,18,13924,3040
11255,Transfer,1,0,0,0,0,1,0,0,12.0,7,15,530,22298
11256,Adoption,0,0,0,1,0,1,0,1,12.0,1,13,3212,22298
11257,Adoption,0,0,1,0,0,0,1,1,48.0,8,15,2772,22298
11258,Adoption,0,0,0,1,0,0,1,1,8.0,1,18,639,1391
11259,Return_to_owner,0,0,1,0,0,0,1,1,72.0,8,18,13924,22298
11260,Return_to_owner,0,1,0,0,0,0,1,1,12.0,1,17,13924,3040
11261,Transfer,1,0,0,0,0,1,0,1,12.0,7,12,13924,22298
11262,Adoption,0,0,1,0,0,1,0,1,24.0,6,14,628,1391
11263,Adoption,0,0,1,0,0,0,1,1,48.0,5,18,13924,22298
11264,Adoption,0,0,0,1,0,0,1,1,4.0,5,13,639,22298
11265,Adoption,0,0,0,1,0,0,1,1,5.0,7,17,2292,22298
11266,Adoption,0,0,0,1,0,0,1,0,2.0,3,4,2292,3040
11267,Return_to_owner,0,0,1,0,0,0,1,1,60.0,5,5,13924,22298
11268,Adoption,0,0,1,0,0,0,1,1,36.0,1,13,932,1391
11269,Transfer,1,0,0,0,0,0,1,1,4.0,12,12,13924,3040
11270,Return_to_owner,0,0,1,0,0,0,1,1,108.0,8,12,2772,22298
11271,Adoption,0,0,0,1,0,0,1,1,24.0,12,12,2772,22298
11272,Adoption,0,0,1,0,0,0,1,1,7.0,11,8,13924,22298
11273,Adoption,0,0,0,1,0,0,1,1,36.0,5,1,13924,1391
11274,Transfer,0,0,0,0,1,1,0,0,0.75,4,15,3212,22298
11275,Euthanasia,0,1,0,0,0,0,1,1,12.0,6,18,13924,1391
11276,Adoption,0,0,0,1,0,1,0,1,12.0,11,15,13924,22298
11277,Adoption,0,0,1,0,0,0,1,1,60.0,11,17,13924,22298
11278,Transfer,1,0,0,0,0,1,0,0,0.25,9,17,517,22298
11279,Transfer,0,0,1,0,0,0,1,1,12.0,11,18,13924,22298
11280,Adoption,0,0,0,1,0,0,1,0,2.0,3,18,2772,3040
11281,Adoption,0,0,0,1,0,0,1,1,36.0,6,12,13924,3040
11282,Transfer,1,0,0,0,0,1,0,0,96.0,6,15,3212,22298
11283,Transfer,0,1,0,0,0,1,0,0,0.0,9,12,13924,22298
11284,Transfer,0,0,1,0,0,1,0,1,1.0,9,14,2292,22298
11285,Return_to_owner,0,0,1,0,0,0,1,1,24.0,10,11,13924,22298
11286,Return_to_owner,1,0,0,0,0,0,1,1,24.0,5,11,13924,1391
11287,Adoption,0,0,0,1,0,0,1,1,36.0,6,17,13924,22298
11288,Adoption,0,0,1,0,0,1,0,1,4.0,1,10,13924,1391
11289,Adoption,0,0,0,1,0,1,0,1,12.0,11,14,13924,22298
11290,Adoption,0,0,0,1,0,0,1,1,120.0,4,11,2292,22298
11291,Adoption,0,0,0,1,0,0,1,1,6.0,11,18,13924,22298
11292,Adoption,0,0,0,1,0,0,1,1,24.0,10,17,13924,3040
11293,Transfer,0,1,0,0,0,0,1,0,0.25,6,13,13924,1391
11294,Adoption,0,0,0,1,0,1,0,1,7.0,9,17,2772,22298
